Category title,Sub-category title,Class title,Sub-class title,Title names,Link items,Item description,Item tech,Item information
Văn phòng phẩm,Tạp phẩm,Tạp phẩm khác,,Vỉ 4 viên tẩy bồn cầu Polar Bear 50 gr,https://super-mro.com/san-pham/vi-4-vien-tay-bon-cau-polar-bear-50-gr.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Deli, Queen, Khác, POLAR BEAR, BOROSILICATE, X'traseal, Nhật Minh, MEIZAN là những hãng sản xuất thiết bị công nghiệp, Tạp phẩm khác nổi tiếng Việt Nam và thế giới., Vỉ 4 viên tẩy bồn cầu Polar Bear 50 gr là sản phẩm nổi tiếng của hãng POLAR BEAR, bạn có thể mua Vỉ 4 viên tẩy bồn cầu Polar Bear 50 gr giá rẻ nhất tại Super-mro chỉ với 48,000đ/Vỉ","['Quy cách:50 gr', 'Đặc điểm:vỉ 4 viên, 48 vỉ/thùng']","['Thương hiệu: POLAR BEAR', 'Mã hệ thống: HS110102', 'Model hãng: HS110102', 'Đơn vị: Vỉ']"
Văn phòng phẩm,Pin,,,Pin tiểu con thỏ,https://super-mro.com/san-pham/7Q003-pin-tieu-con-tho-4-vien-vi.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Con thỏ, Panasonic là những hãng sản xuất thiết bị công nghiệp, Pin nổi tiếng Việt Nam và thế giới., Pin tiểu con thỏ là sản phẩm nổi tiếng của hãng Con thỏ, bạn có thể mua Pin tiểu con thỏ giá rẻ nhất tại Super-mro chỉ với 17,673đ/Vỉ",[],"['Thương hiệu: Con thỏ', 'Mã hệ thống: 7Q003', 'Model hãng: AAA', 'Đơn vị: Vỉ']"
Văn phòng phẩm,Sổ,Sổ kế toán,,Sổ kế toán tổng hợp Hải tiến A4 320 Trang,https://super-mro.com/san-pham/1L010-so-ke-toan-tong-hop-hai-tien-a4-320-trang.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Hải tiến là những hãng sản xuất thiết bị công nghiệp, Sổ kế toán nổi tiếng Việt Nam và thế giới., Sổ kế toán tổng hợp Hải tiến A4 320 Trang là sản phẩm nổi tiếng của hãng Hải tiến, bạn có thể mua Sổ kế toán tổng hợp Hải tiến A4 320 Trang giá rẻ nhất tại Super-mro chỉ với 38,600đ/Quyển","['Loại:A4 320 Trang', 'Số trang:320 trang', 'Kích thước:210 x 297mm']","['Thương hiệu: Hải tiến', 'Mã hệ thống: 1L010', 'Model hãng: 3057', 'Đơn vị: Quyển', 'Xuất xứ: Việt Nam']"
Văn phòng phẩm,Tạp phẩm,Nước giặt,,Nước xả vải đậm đặc Snowee 2.8Kg,https://super-mro.com/san-pham/nuoc-xa-vai-dam-dac-snowee-2-8kg.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của POLAR BEAR, Caremore, Snowee, Izana là những hãng sản xuất thiết bị công nghiệp, Nước giặt nổi tiếng Việt Nam và thế giới., Nước xả vải đậm đặc Snowee 2.8Kg là sản phẩm nổi tiếng của hãng Snowee, bạn có thể mua Nước xả vải đậm đặc Snowee 2.8Kg giá rẻ nhất tại Super-mro chỉ với 162,000đ/Can","['Loại:Đậm đặc', 'Đặc điểm:4can/Thùng']","['Thương hiệu: Snowee', 'Mã hệ thống: VL220212', 'Model hãng: VL220212', 'Đơn vị: Can']"
Văn phòng phẩm,"Băng dính, hồ dán, keo dán",Băng dính giấy,,Băng dính giấy dày 2Fx16m,https://super-mro.com/san-pham/dau-elip.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Khác là những hãng sản xuất thiết bị công nghiệp, Băng dính giấy nổi tiếng Việt Nam và thế giới., Băng dính giấy dày 2Fx16m là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Băng dính giấy dày 2Fx16m giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cuộn",['Bề rộng:2Fx16m'],"['Thương hiệu: Khác', 'Mã hệ thống: 1A7176', 'Model hãng: 1A7176', 'Đơn vị: Cái']"
Văn phòng phẩm,"Con dấu, khay dấu, mực dấu",Con dấu,,Dấu Elip,https://super-mro.com/san-pham/bang-dinh-giay-day-2fx16m.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Shiny, Khác là những hãng sản xuất thiết bị công nghiệp, Con dấu nổi tiếng Việt Nam và thế giới., Dấu Elip là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Dấu Elip giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cái",[],"['Thương hiệu: Khác', 'Mã hệ thống: 8C9362', 'Đơn vị: Cuộn', 'Xuất xứ: Việt Nam']"
Văn phòng phẩm,Tạp phẩm,Tạp phẩm khác,,Mút lau bảng Deli 7840,https://super-mro.com/san-pham/sp003833-mut-lau-bang-deli-7840.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Deli, Queen, Khác, POLAR BEAR, BOROSILICATE, X'traseal, Nhật Minh, MEIZAN là những hãng sản xuất thiết bị công nghiệp, Tạp phẩm khác nổi tiếng Việt Nam và thế giới., Mút lau bảng Deli 7840 là sản phẩm nổi tiếng của hãng Deli, bạn có thể mua Mút lau bảng Deli 7840 giá rẻ nhất tại Super-mro chỉ với 13,745đ/Chiếc",[],"['Thương hiệu: Deli', 'Mã hệ thống: SP003833', 'Model hãng: 7840', 'Đơn vị: Chiếc', 'Xuất xứ: Trung Quốc']"
Văn phòng phẩm,Giấy văn phòng,Bìa màu,,Bìa màu A4 Pgrand xanh,https://super-mro.com/san-pham/HW087-bia-mau-a4-pgrand-xanh-hong-vang-xanh-la-trang.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của PGRAND, Paper One, Plus, Khác là những hãng sản xuất thiết bị công nghiệp, Bìa màu nổi tiếng Việt Nam và thế giới., Bìa màu A4 Pgrand xanh là sản phẩm nổi tiếng của hãng PGRAND, bạn có thể mua Bìa màu A4 Pgrand xanh giá rẻ nhất tại Super-mro chỉ với 40,255đ/Tập","['Cỡ:A4', 'Số tờ:100 tờ/tập', 'Màu:xanh', 'Kích thước:210x297mm']","['Thương hiệu: PGRAND', 'Mã hệ thống: HW087', 'Model hãng: TMG-8473', 'Đơn vị: Tập', 'Xuất xứ: Việt Nam']"
Văn phòng phẩm,Tạp phẩm,Giấy vệ sinh,,"Giấy vệ sinh Smor túi 10 cuộn 1,4 kg dài (10 túi/bịch)",https://super-mro.com/san-pham/giay-ve-sinh-smor-tui-10-cuon-1-4-kg-dai-10-tui-bich.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Watersilk, Khác, SMOR là những hãng sản xuất thiết bị công nghiệp, Giấy vệ sinh nổi tiếng Việt Nam và thế giới., Giấy vệ sinh Smor túi 10 cuộn 1,4 kg dài (10 túi/bịch) là sản phẩm nổi tiếng của hãng SMOR, bạn có thể mua Giấy vệ sinh Smor túi 10 cuộn 1,4 kg dài (10 túi/bịch) giá rẻ nhất tại Super-mro chỉ với Liên hệ/Túi","['Số lượng:10 túi/bịch', 'Lõi:không', 'Đặc điểm:10 cuộn 1,4 kg dài']","['Thương hiệu: SMOR', 'Mã hệ thống: GIAY1003', 'Đơn vị: Túi']"
Văn phòng phẩm,"File, bìa",File lá,,Túi sơ mi 11 lỗ Plus,https://super-mro.com/san-pham/8K007-tui-so-mi-11-lo-plus.html,"Túi sơ mi 11 lỗ Plus với bìa được làm bằng chất liệu nhựa PP chịu lực, thân thiện với môi trường. File Lá Plus một đồ dùng văn phòng phẩm được sử dụng phổ biến với mục đích lưu trữ, bảo quản hồ sơ, tài liệu, chứng từ gọn gàng, ngăn nắp.
Super MRO phân phối và cung cấp sản phẩm Túi sơ mi 11 lỗ Plus chính hãng Plus tại Việt Nam., Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Double A, Plus, Hmax là những hãng sản xuất thiết bị công nghiệp, File lá nổi tiếng Việt Nam và thế giới., Túi sơ mi 11 lỗ Plus là sản phẩm nổi tiếng của hãng Plus, bạn có thể mua Túi sơ mi 11 lỗ Plus giá rẻ nhất tại Super-mro chỉ với 1,375đ/Cái",[],"['Thương hiệu: Plus', 'Mã hệ thống: 8K007', 'Đơn vị: Cái', 'Xuất xứ: Japan']"
Văn phòng phẩm,Bút,Bút bi,,Bút bi Thiên Long TL 027 Xanh ( 20 Chiếc/1 hộp),https://super-mro.com/san-pham/3J010-but-bi-thien-long-tl-027-xanh-do-den.html,"Bút bi Thiên Long TL 027 Xanh được thiết kế với thân bút tròn và vỏ nhựa mang đến cảm giác dễ dàng cầm nắm. Bút bi Thiên Long thân bút thanh mảnh cơ chế bấm khế tiện dụng phù hợp cho mọi người.
Super MRO phân phối và cung cấp sản phẩm Bút bi Thiên Long TL 027 Xanh chính hãng Thiên Long tại Việt Nam., Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Thiên Long, Deli, ENERGEL, Khác là những hãng sản xuất thiết bị công nghiệp, Bút bi nổi tiếng Việt Nam và thế giới., Bút bi Thiên Long TL 027 Xanh ( 20 Chiếc/1 hộp) là sản phẩm nổi tiếng của hãng Thiên Long, bạn có thể mua Bút bi Thiên Long TL 027 Xanh ( 20 Chiếc/1 hộp) giá rẻ nhất tại Super-mro chỉ với 3,338đ/Chiếc",[],"['Thương hiệu: Thiên Long', 'Mã hệ thống: 3J010', 'Model hãng: TL 027', 'Đơn vị: Chiếc', 'Xuất xứ: Việt Nam']"
Văn phòng phẩm,Tạp phẩm,Xà phòng bánh,,Xà bông tắm Signature Scents - PASSION 80g,https://super-mro.com/san-pham/xa-bong-tam-signature-scents-passion-80g.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Lifebuoy, Scents, Izana là những hãng sản xuất thiết bị công nghiệp, Xà phòng bánh nổi tiếng Việt Nam và thế giới., Xà bông tắm Signature Scents - PASSION 80g là sản phẩm nổi tiếng của hãng Scents, bạn có thể mua Xà bông tắm Signature Scents - PASSION 80g giá rẻ nhất tại Super-mro chỉ với 15,000đ/Bánh",['Khối lượng:80 gr'],"['Thương hiệu: Scents', 'Mã hệ thống: SV221303', 'Model hãng: SV221303', 'Đơn vị: Bánh']"
Văn phòng phẩm,"Băng dính, hồ dán, keo dán",Hồ dán - keo dán,Keo dán,"Keo làm gioăng máy Xtraseal (Xám, đỏ)",https://super-mro.com/san-pham/keo-lam-gioang-may-xtraseal-xam-do.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Khác, Loctite, Solarsil, 3T là những hãng sản xuất thiết bị công nghiệp, Keo dán nổi tiếng Việt Nam và thế giới., Keo làm gioăng máy Xtraseal (Xám, đỏ) là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Keo làm gioăng máy Xtraseal (Xám, đỏ) giá rẻ nhất tại Super-mro chỉ với 38,500đ/Vỉ",['Đặc điểm:12 vỉ/thùng'],"['Thương hiệu: Khác', 'Mã hệ thống: 8D1504', 'Model hãng: Xtraseal (Xám, đỏ)', 'Đơn vị: Vỉ']"
Văn phòng phẩm,"File, bìa",Túi khuy,,Túi khuy Hyphen HP02 khổ A - loại dày,https://super-mro.com/san-pham/HU881-tui-khuy-hyphen-hp02-kho-a-loai-day.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Plus, HyPhen, Khác, XIFU là những hãng sản xuất thiết bị công nghiệp, Túi khuy nổi tiếng Việt Nam và thế giới., Túi khuy Hyphen HP02 khổ A - loại dày là sản phẩm nổi tiếng của hãng HyPhen, bạn có thể mua Túi khuy Hyphen HP02 khổ A - loại dày giá rẻ nhất tại Super-mro chỉ với 3,240đ/Chiếc","['Khổ:A', 'Chất liệu:Nhựa dẻo']","['Thương hiệu: HyPhen', 'Mã hệ thống: HU881', 'Model hãng: HP02', 'Đơn vị: Chiếc', 'Xuất xứ: Trung Quốc']"
Văn phòng phẩm,"Biểu mẫu, phiếu",Giấy giới thiệu,,Giấy giới thiệu,https://super-mro.com/san-pham/3L016-giay-gioi-thieu.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Khác là những hãng sản xuất thiết bị công nghiệp, Giấy giới thiệu nổi tiếng Việt Nam và thế giới., Giấy giới thiệu là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Giấy giới thiệu giá rẻ nhất tại Super-mro chỉ với 11,782đ/Quyển",[],"['Thương hiệu: Khác', 'Mã hệ thống: 3L016', 'Đơn vị: Quyển', 'Xuất xứ: Việt Nam']"
Văn phòng phẩm,Tạp phẩm,"Túi nilon, túi zip",,Túi miết số 11 280x400mm 100 cái/tập,https://super-mro.com/san-pham/tui-miet-so-11-280x400mm-100cai-tap.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Khác là những hãng sản xuất thiết bị công nghiệp, Túi nilon, túi zip nổi tiếng Việt Nam và thế giới., Túi miết số 11 280x400mm 100 cái/tập là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Túi miết số 11 280x400mm 100 cái/tập giá rẻ nhất tại Super-mro chỉ với Liên hệ/Túi","['Loại:Số 11', 'Số lượng:100 cái/tập', 'Kích thước:280x400mm']","['Thương hiệu: Khác', 'Mã hệ thống: HUC58', 'Đơn vị: Túi']"
