Category title,Sub-category title,Class title,Sub-class title,Title names,Link items,Item description,Item tech,Item information
"Nâng hạ, kho, phụ trợ",Thiết bị nâng hạ,Kích nâng,,Đội cá sấu (135mm - 365mm) Asaki AK-0038 3 tấn,https://super-mro.com/san-pham/1b732-doi-ca-sau-135mm-365mm-asaki-ak-0038-3-tan.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Asaki, Toptul, Sata là những hãng sản xuất thiết bị công nghiệp, Kích nâng nổi tiếng Việt Nam và thế giới., Đội cá sấu (135mm - 365mm) Asaki AK-0038 3 tấn là sản phẩm nổi tiếng của hãng Asaki, bạn có thể mua Đội cá sấu (135mm - 365mm) Asaki AK-0038 3 tấn giá rẻ nhất tại Super-mro chỉ với 3,346,200đ/Cái","['Tải trọng:3 tấn', 'Chiều cao nâng:135mm-365mm', 'Kích thước:620x380x200mm', 'Trọng lượng:30kg']","['Thương hiệu: Asaki', 'Mã hệ thống: 1B732', 'Model hãng: AK-0038', 'Đơn vị: Cái', 'Xuất xứ: Trung Quốc']"
"Nâng hạ, kho, phụ trợ",Thiết bị vận chuyển,Xe đẩy hàng,,Xe đẩy tay 2 bánh Phong Thạnh X370,https://super-mro.com/san-pham/xe-day-tay-2-banh-phong-thanh-x370.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Makita, ADVINDEQ, Sumo, Nikawa, Ameca, Black & Decker, Dandy, Phong Thạnh là những hãng sản xuất thiết bị công nghiệp, Xe đẩy hàng nổi tiếng Việt Nam và thế giới., Xe đẩy tay 2 bánh Phong Thạnh X370 là sản phẩm nổi tiếng của hãng Phong Thạnh, bạn có thể mua Xe đẩy tay 2 bánh Phong Thạnh X370 giá rẻ nhất tại Super-mro chỉ với Liên hệ/Chiếc","['Tải trọng:200kg', 'Kích thước:210x480mm', 'Tổng chiều cao:1105mm', 'Trọng lượng:15kg']","['Thương hiệu: Phong Thạnh', 'Mã hệ thống: 8F6868', 'Model hãng: X370', 'Đơn vị: Chiếc']"
"Nâng hạ, kho, phụ trợ",Thiết bị nâng hạ,Kích nâng,,Đội cam cao cấp Asaki AK-0006 12 tấn,https://super-mro.com/san-pham/1b721-doi-cam-cao-cap-asaki-ak-0006-12-tan.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Asaki, Toptul, Sata là những hãng sản xuất thiết bị công nghiệp, Kích nâng nổi tiếng Việt Nam và thế giới., Đội cam cao cấp Asaki AK-0006 12 tấn là sản phẩm nổi tiếng của hãng Asaki, bạn có thể mua Đội cam cao cấp Asaki AK-0006 12 tấn giá rẻ nhất tại Super-mro chỉ với 925,100đ/Cái","['Tải trọng:12 tấn', 'Kích thước:215mm-125mm-70mm']","['Thương hiệu: Asaki', 'Mã hệ thống: 1B721', 'Model hãng: AK-0006', 'Đơn vị: Cái', 'Xuất xứ: Trung Quốc']"
"Nâng hạ, kho, phụ trợ","Dụng cụ chằng, hạ hàng",Dây đai,,Dây tăng bạt bản 5cm dài 10m,https://super-mro.com/san-pham/day-tang-bat-ban-5cm-dai-10m.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Khác, EASTERN là những hãng sản xuất thiết bị công nghiệp, Dây đai nổi tiếng Việt Nam và thế giới., Dây tăng bạt bản 5cm dài 10m là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Dây tăng bạt bản 5cm dài 10m giá rẻ nhất tại Super-mro chỉ với Liên hệ/Sợi",['Kích thước:5cmx10m'],"['Thương hiệu: Khác', 'Mã hệ thống: 8B6099', 'Đơn vị: Sợi']"
"Nâng hạ, kho, phụ trợ",Thiết bị nâng hạ,Phụ kiện thiết bị nâng hạ,,Cóc cáp 15mm mạ hợp kim,https://super-mro.com/san-pham/coc-cap-15mm-ma-hop-kim.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Nikawa, Khác, Kawasaki, Sungdo là những hãng sản xuất thiết bị công nghiệp, Phụ kiện thiết bị nâng hạ nổi tiếng Việt Nam và thế giới., Cóc cáp 15mm mạ hợp kim là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Cóc cáp 15mm mạ hợp kim giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cái",['Kích thước:15mm'],"['Thương hiệu: Khác', 'Mã hệ thống: 8B6090', 'Đơn vị: Cái']"
"Nâng hạ, kho, phụ trợ",Thiết bị vận chuyển,Xe đẩy hàng,,Xe đẩy hàng 4 bánh Stanley SXWTD-PC531 137/150kg,https://super-mro.com/san-pham/xe-day-hang-4-banh-stanley-sxwtd-pc531-137-150kg.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Makita, ADVINDEQ, Sumo, Nikawa, Ameca, Black & Decker, Dandy, Phong Thạnh là những hãng sản xuất thiết bị công nghiệp, Xe đẩy hàng nổi tiếng Việt Nam và thế giới., Xe đẩy hàng 4 bánh Stanley SXWTD-PC531 137/150kg là sản phẩm nổi tiếng của hãng Stanley, bạn có thể mua Xe đẩy hàng 4 bánh Stanley SXWTD-PC531 137/150kg giá rẻ nhất tại Super-mro chỉ với 1,420,000đ/Cái","['Tải trọng:137-150kg', 'Kích thước:540x450x150mm', 'Kích thước đế:540x450mm', 'Tổng chiều cao:150mm', 'Trọng lượng:5,6 kg']","['Thương hiệu: Stanley', 'Mã hệ thống: 8D0589', 'Model hãng: SXWTD-PC531', 'Đơn vị: Cái']"
"Nâng hạ, kho, phụ trợ",Vật tư phụ,,,Dây hơi đơn Masuka ID9.5mm,https://super-mro.com/san-pham/day-hoi-don-masuka-id9-5mm.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Khác, Ferolite là những hãng sản xuất thiết bị công nghiệp, Vật tư phụ nổi tiếng Việt Nam và thế giới., Dây hơi đơn Masuka ID9.5mm là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Dây hơi đơn Masuka ID9.5mm giá rẻ nhất tại Super-mro chỉ với Liên hệ/mét",['Quy cách:9.5mm'],"['Thương hiệu: Khác', 'Mã hệ thống: 1B9637', 'Đơn vị: mét']"
"Nâng hạ, kho, phụ trợ",Thiết bị vận chuyển,Xe đẩy hàng,,Xe đẩy hàng DANDY UDA-LSC,https://super-mro.com/san-pham/xe-day-hang-dandy-uda-lsc.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Makita, ADVINDEQ, Sumo, Nikawa, Ameca, Black & Decker, Dandy, Phong Thạnh là những hãng sản xuất thiết bị công nghiệp, Xe đẩy hàng nổi tiếng Việt Nam và thế giới., Xe đẩy hàng DANDY UDA-LSC là sản phẩm nổi tiếng của hãng Dandy, bạn có thể mua Xe đẩy hàng DANDY UDA-LSC giá rẻ nhất tại Super-mro chỉ với 4,458,000đ/Cái","['Tải trọng:300kg', 'Kích thước:900x600x954mm', 'Kích thước đế:900x600mm', 'Trọng lượng:26 kg']","['Thương hiệu: Dandy', 'Mã hệ thống: 8F2841', 'Model hãng: UDA-LSC', 'Đơn vị: Cái']"
"Nâng hạ, kho, phụ trợ",Thang và giàn giáo,Thang gấp và thang rút,Thang gấp,Thang nhôm ghế 3 bậc Sumo ADS-603,https://super-mro.com/san-pham/thang-nhom-ghe-3-bac-sumo-ads-603.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của ADVINDEQ, Sumo, Nikawa, Ameca, STARKEN, LITTLE GIANT là những hãng sản xuất thiết bị công nghiệp, Thang gấp nổi tiếng Việt Nam và thế giới., Thang nhôm ghế 3 bậc Sumo ADS-603 là sản phẩm nổi tiếng của hãng Sumo, bạn có thể mua Thang nhôm ghế 3 bậc Sumo ADS-603 giá rẻ nhất tại Super-mro chỉ với 958,000đ/Cái","['Kích thước mở:519x752x1228mm', 'Kích thước thu gọn:518x90x1325,8mm', 'Trọng lượng thang:3,6 kg', 'Tải trọng:150 kg', 'Số bậc:3 bậc', 'Khoảng cách bậc:240mm']","['Thương hiệu: Sumo', 'Mã hệ thống: 8F2925', 'Model hãng: ADS-603', 'Đơn vị: Cái']"
"Nâng hạ, kho, phụ trợ",Thiết bị nâng hạ,Kích nâng,,Đội cá sấu (125mm - 175mm) Asaki AK-0062 2 tấn,https://super-mro.com/san-pham/1B731-doi-ca-sau-125mm-175mm-asaki-ak-0062-2-tan.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Asaki, Toptul, Sata là những hãng sản xuất thiết bị công nghiệp, Kích nâng nổi tiếng Việt Nam và thế giới., Đội cá sấu (125mm - 175mm) Asaki AK-0062 2 tấn là sản phẩm nổi tiếng của hãng Asaki, bạn có thể mua Đội cá sấu (125mm - 175mm) Asaki AK-0062 2 tấn giá rẻ nhất tại Super-mro chỉ với 979,000đ/Cái","['Tải trọng:2 tấn', 'Chiều cao nâng:125mm-175mm', 'Trọng lượng:7kg']","['Thương hiệu: Asaki', 'Mã hệ thống: 1B731', 'Model hãng: AK-0062', 'Đơn vị: Cái', 'Xuất xứ: Trung Quốc']"
"Nâng hạ, kho, phụ trợ",Thiết bị vận chuyển,Xe đẩy hàng,,Xe đẩy hàng tay gấp 4 bánh Phong Thạnh XCD100T2,https://super-mro.com/san-pham/xe-day-hang-tay-gap-4-banh-phong-thanh-xcd100t2.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Stanley, Makita, ADVINDEQ, Sumo, Nikawa, Ameca, Black & Decker, Dandy, Phong Thạnh là những hãng sản xuất thiết bị công nghiệp, Xe đẩy hàng nổi tiếng Việt Nam và thế giới., Xe đẩy hàng tay gấp 4 bánh Phong Thạnh XCD100T2 là sản phẩm nổi tiếng của hãng Phong Thạnh, bạn có thể mua Xe đẩy hàng tay gấp 4 bánh Phong Thạnh XCD100T2 giá rẻ nhất tại Super-mro chỉ với Liên hệ/Chiếc","['Tải trọng:150kg', 'Kích thước:755x435mm', 'Tổng chiều cao:775mm', 'Trọng lượng:19kg']","['Thương hiệu: Phong Thạnh', 'Mã hệ thống: 8F6889', 'Model hãng: XCD100T2', 'Đơn vị: Chiếc']"
"Nâng hạ, kho, phụ trợ","Dụng cụ chằng, hạ hàng",Dây đai,,Dây đai composite 32mm (230 m/cuộn),https://super-mro.com/san-pham/day-dai-composite-32mm-230-m-cuon.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Makita, Khác, EASTERN là những hãng sản xuất thiết bị công nghiệp, Dây đai nổi tiếng Việt Nam và thế giới., Dây đai composite 32mm (230 m/cuộn) là sản phẩm nổi tiếng của hãng Khác, bạn có thể mua Dây đai composite 32mm (230 m/cuộn) giá rẻ nhất tại Super-mro chỉ với Liên hệ/Cuộn",['Quy cách:32mm (230 m/cuộn)'],"['Thương hiệu: Khác', 'Mã hệ thống: 1A7726', 'Model hãng: 1A7726', 'Đơn vị: Cuộn']"
