Category title,Sub-category title,Class title,Sub-class title,Title names,Link items,Item description,Item tech,Item information
Thiết bị chiếu sáng,Chiếu sáng chuyên dụng,Led chiếu điểm (spotlight),,Đèn Led Spotlight Low URG Round hole version Ledvance AC131250155 9w,https://super-mro.com/san-pham/1a9996-den-led-spotlight-low-urg-round-hole-version-ledvance-ac131250155-9w.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Ledvance là những hãng sản xuất thiết bị công nghiệp, Led chiếu điểm (spotlight) nổi tiếng Việt Nam và thế giới., Đèn Led Spotlight Low URG Round hole version Ledvance AC131250155 9w là sản phẩm nổi tiếng của hãng Ledvance, bạn có thể mua Đèn Led Spotlight Low URG Round hole version Ledvance AC131250155 9w giá rẻ nhất tại Super-mro chỉ với Liên hệ/Chiếc","['Mã sản phẩm (IC):AC131250155', 'Công suất (W):9', 'Quang thông (lm):540', 'Hệ số công suất (PF):0.9', 'Tuổi thọ (giờ ):30000h', 'Màu sắc ánh sáng (K):2700K', 'Chỉ số hoàn mầu (Ra):80', 'Điện áp đầu vào (V):220-240V', 'Góc chiếu ( độ ):15°/24°/36°', 'Lỗ khoét trần (mm):77', 'Kích thước (mm):85']","['Thương hiệu: Ledvance', 'Mã hệ thống: 1A9996', 'Model hãng: AC131250155', 'Đơn vị: Chiếc']"
Thiết bị chiếu sáng,Chiếu sáng chuyên dụng,Led chiếu điểm (spotlight),,Đèn Led Spotlight Low URG Round hole version Ledvance AC131040155 7w,https://super-mro.com/san-pham/1a9989-den-led-spotlight-low-urg-round-hole-version-ledvance-ac131040155-7w.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Ledvance là những hãng sản xuất thiết bị công nghiệp, Led chiếu điểm (spotlight) nổi tiếng Việt Nam và thế giới., Đèn Led Spotlight Low URG Round hole version Ledvance AC131040155 7w là sản phẩm nổi tiếng của hãng Ledvance, bạn có thể mua Đèn Led Spotlight Low URG Round hole version Ledvance AC131040155 7w giá rẻ nhất tại Super-mro chỉ với Liên hệ/Chiếc","['Mã sản phẩm (IC):AC131040155', 'Công suất (W):7', 'Quang thông (lm):420', 'Hệ số công suất (PF):0.9', 'Tuổi thọ (giờ ):30000h', 'Màu sắc ánh sáng (K):3000K', 'Chỉ số hoàn mầu (Ra):80', 'Điện áp đầu vào (V):220-240V', 'Góc chiếu ( độ ):15°/24°/36°', 'Lỗ khoét trần (mm):77', 'Kích thước (mm):85']","['Thương hiệu: Ledvance', 'Mã hệ thống: 1A9989', 'Model hãng: AC131040155', 'Đơn vị: Chiếc']"
Thiết bị chiếu sáng,Chiếu sáng dân dụng,Bộ đèn,Led downlight,Led eco downlight life Ledvance AC283350055 8w,https://super-mro.com/san-pham/1a9790-led-eco-downlight-life-ledvance-ac283350055-8w.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Ledvance là những hãng sản xuất thiết bị công nghiệp, Led downlight nổi tiếng Việt Nam và thế giới., Led eco downlight life Ledvance AC283350055 8w là sản phẩm nổi tiếng của hãng Ledvance, bạn có thể mua Led eco downlight life Ledvance AC283350055 8w giá rẻ nhất tại Super-mro chỉ với 117,700đ/Chiếc","['Mã sản phẩm (IC):AC283350055', 'Công suất (W):8', 'Quang thông (lm):800', 'Tuổi thọ:20000h', 'Màu sắc ánh sáng (K):3000K', 'Điện áp đầu vào (V):220-240V']","['Thương hiệu: Ledvance', 'Mã hệ thống: 1A9790', 'Model hãng: AC283350055', 'Đơn vị: Chiếc']"
Thiết bị chiếu sáng,Chiếu sáng dân dụng,Bộ đèn,Led downlight,Led eco downlight life Ledvance AC283340055 8w,https://super-mro.com/san-pham/1a9805-led-eco-downlight-life-ledvance-ac283340055-8w.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Ledvance là những hãng sản xuất thiết bị công nghiệp, Led downlight nổi tiếng Việt Nam và thế giới., Led eco downlight life Ledvance AC283340055 8w là sản phẩm nổi tiếng của hãng Ledvance, bạn có thể mua Led eco downlight life Ledvance AC283340055 8w giá rẻ nhất tại Super-mro chỉ với Liên hệ/Chiếc","['Mã sản phẩm (IC):AC283340055', 'Công suất (W):8', 'Quang thông (lm):570', 'Tuổi thọ:20000h', 'Màu sắc ánh sáng (K):6500K', 'Điện áp đầu vào (V):220-240V', 'Kích thước:115mm – 35mm']","['Thương hiệu: Ledvance', 'Mã hệ thống: 1A9805', 'Model hãng: AC283340055', 'Đơn vị: Chiếc']"
Thiết bị chiếu sáng,Chiếu sáng chuyên dụng,Led batten,,Đèn Led T5 Batten HE Ledvance AC235650055 3.4w,https://super-mro.com/san-pham/1b0016-den-led-t5-batten-he-ledvance-ac235650055-3-4w.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Ledvance là những hãng sản xuất thiết bị công nghiệp, Led batten nổi tiếng Việt Nam và thế giới., Đèn Led T5 Batten HE Ledvance AC235650055 3.4w là sản phẩm nổi tiếng của hãng Ledvance, bạn có thể mua Đèn Led T5 Batten HE Ledvance AC235650055 3.4w giá rẻ nhất tại Super-mro chỉ với Liên hệ/Chiếc","['Mã sản phẩm (IC):AC235650055', 'Công suất (W):3.4', 'Quang thông (lm):340', 'Hệ số công suất (PF):0.9', 'Tuổi thọ (giờ ):20000h', 'Màu sắc ánh sáng (K):3000K', 'Chỉ số hoàn mầu (Ra):80', 'Điện áp đầu vào (V):220-240V', 'Kích thước (mm):325 x 22.2 x 32.5 (mm)']","['Thương hiệu: Ledvance', 'Mã hệ thống: 1B0016', 'Model hãng: AC235650055', 'Đơn vị: Chiếc']"
Thiết bị chiếu sáng,Chiếu sáng dân dụng,Bộ đèn,Led downlight,Led eco downlight life Ledvance AC283230055 6w,https://super-mro.com/san-pham/1a9798-led-eco-downlight-life-ledvance-ac283230055-6w.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Ledvance là những hãng sản xuất thiết bị công nghiệp, Led downlight nổi tiếng Việt Nam và thế giới., Led eco downlight life Ledvance AC283230055 6w là sản phẩm nổi tiếng của hãng Ledvance, bạn có thể mua Led eco downlight life Ledvance AC283230055 6w giá rẻ nhất tại Super-mro chỉ với Liên hệ/Chiếc","['Mã sản phẩm (IC):AC283230055', 'Công suất (W):6', 'Quang thông (lm):425', 'Tuổi thọ:20000h', 'Màu sắc ánh sáng (K):3000K', 'Điện áp đầu vào (V):220-240V', 'Kích thước:105mm – 35mm']","['Thương hiệu: Ledvance', 'Mã hệ thống: 1A9798', 'Model hãng: AC283230055', 'Đơn vị: Chiếc']"
Thiết bị chiếu sáng,Chiếu sáng dân dụng,Bộ đèn,Led downlight,Led eco downlight life Ledvance AC283360055 8w,https://super-mro.com/san-pham/1a9791-led-eco-downlight-life-ledvance-ac283360055-8w.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Ledvance là những hãng sản xuất thiết bị công nghiệp, Led downlight nổi tiếng Việt Nam và thế giới., Led eco downlight life Ledvance AC283360055 8w là sản phẩm nổi tiếng của hãng Ledvance, bạn có thể mua Led eco downlight life Ledvance AC283360055 8w giá rẻ nhất tại Super-mro chỉ với 117,700đ/Chiếc","['Mã sản phẩm (IC):AC283360055', 'Công suất (W):8', 'Quang thông (lm):800', 'Tuổi thọ:20000h', 'Màu sắc ánh sáng (K):4000K', 'Điện áp đầu vào (V):220-240V']","['Thương hiệu: Ledvance', 'Mã hệ thống: 1A9791', 'Model hãng: AC283360055', 'Đơn vị: Chiếc']"
Thiết bị chiếu sáng,Chiếu sáng chuyên dụng,Led chiếu điểm (spotlight),,Đèn Led Spotlight Low URG Round hole version Ledvance AC131260155 9w,https://super-mro.com/san-pham/1a9997-den-led-spotlight-low-urg-round-hole-version-ledvance-ac131260155-9w.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Ledvance là những hãng sản xuất thiết bị công nghiệp, Led chiếu điểm (spotlight) nổi tiếng Việt Nam và thế giới., Đèn Led Spotlight Low URG Round hole version Ledvance AC131260155 9w là sản phẩm nổi tiếng của hãng Ledvance, bạn có thể mua Đèn Led Spotlight Low URG Round hole version Ledvance AC131260155 9w giá rẻ nhất tại Super-mro chỉ với Liên hệ/Chiếc","['Mã sản phẩm (IC):AC131260155', 'Công suất (W):9', 'Quang thông (lm):540', 'Hệ số công suất (PF):0.9', 'Tuổi thọ (giờ ):30000h', 'Màu sắc ánh sáng (K):2700K', 'Chỉ số hoàn mầu (Ra):80', 'Điện áp đầu vào (V):220-240V', 'Góc chiếu ( độ ):15°/24°/36°', 'Lỗ khoét trần (mm):77', 'Kích thước (mm):85']","['Thương hiệu: Ledvance', 'Mã hệ thống: 1A9997', 'Model hãng: AC131260155', 'Đơn vị: Chiếc']"
Thiết bị chiếu sáng,Chiếu sáng chuyên dụng,Led chiếu điểm (spotlight),,Đèn Led Spotlight Low URG Round hole version Ledvance AC131050155 7w,https://super-mro.com/san-pham/1a9990-den-led-spotlight-low-urg-round-hole-version-ledvance-ac131050155-7w.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Ledvance là những hãng sản xuất thiết bị công nghiệp, Led chiếu điểm (spotlight) nổi tiếng Việt Nam và thế giới., Đèn Led Spotlight Low URG Round hole version Ledvance AC131050155 7w là sản phẩm nổi tiếng của hãng Ledvance, bạn có thể mua Đèn Led Spotlight Low URG Round hole version Ledvance AC131050155 7w giá rẻ nhất tại Super-mro chỉ với Liên hệ/Chiếc","['Mã sản phẩm (IC):AC131050155', 'Công suất (W):7', 'Quang thông (lm):420', 'Hệ số công suất (PF):0.9', 'Tuổi thọ (giờ ):30000h', 'Màu sắc ánh sáng (K):3000K', 'Chỉ số hoàn mầu (Ra):80', 'Điện áp đầu vào (V):220-240V', 'Góc chiếu ( độ ):15°/24°/36°', 'Lỗ khoét trần (mm):77', 'Kích thước (mm):85']","['Thương hiệu: Ledvance', 'Mã hệ thống: 1A9990', 'Model hãng: AC131050155', 'Đơn vị: Chiếc']"
Thiết bị chiếu sáng,Chiếu sáng dân dụng,Bộ đèn,Led downlight,Led eco downlight life Ledvance AC283590055 16w,https://super-mro.com/san-pham/1a9826-led-eco-downlight-life-ledvance-ac283590055-16w.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Ledvance là những hãng sản xuất thiết bị công nghiệp, Led downlight nổi tiếng Việt Nam và thế giới., Led eco downlight life Ledvance AC283590055 16w là sản phẩm nổi tiếng của hãng Ledvance, bạn có thể mua Led eco downlight life Ledvance AC283590055 16w giá rẻ nhất tại Super-mro chỉ với Liên hệ/Chiếc","['Mã sản phẩm (IC):AC283590055', 'Công suất (W):16', 'Quang thông (lm):1150', 'Tuổi thọ:20000h', 'Màu sắc ánh sáng (K):3000K', 'Điện áp đầu vào (V):220-240V', 'Kích thước:165mm – 165mm']","['Thương hiệu: Ledvance', 'Mã hệ thống: 1A9826', 'Model hãng: AC283590055', 'Đơn vị: Chiếc']"
Thiết bị chiếu sáng,Chiếu sáng dân dụng,Bộ đèn,Led downlight,Led eco downlight life Ledvance AC283370055 8w,https://super-mro.com/san-pham/1a9792-led-eco-downlight-life-ledvance-ac283370055-8w.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Ledvance là những hãng sản xuất thiết bị công nghiệp, Led downlight nổi tiếng Việt Nam và thế giới., Led eco downlight life Ledvance AC283370055 8w là sản phẩm nổi tiếng của hãng Ledvance, bạn có thể mua Led eco downlight life Ledvance AC283370055 8w giá rẻ nhất tại Super-mro chỉ với 117,700đ/Chiếc","['Mã sản phẩm (IC):AC283370055', 'Công suất (W):8', 'Quang thông (lm):800', 'Tuổi thọ:20000h', 'Màu sắc ánh sáng (K):5000K', 'Điện áp đầu vào (V):220-240V']","['Thương hiệu: Ledvance', 'Mã hệ thống: 1A9792', 'Model hãng: AC283370055', 'Đơn vị: Chiếc']"
Thiết bị chiếu sáng,Chiếu sáng dân dụng,Bộ đèn,Led downlight,Led eco downlight life Ledvance AC283390055 12w,https://super-mro.com/san-pham/1a9806-led-eco-downlight-life-ledvance-ac283390055-12w.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Ledvance là những hãng sản xuất thiết bị công nghiệp, Led downlight nổi tiếng Việt Nam và thế giới., Led eco downlight life Ledvance AC283390055 12w là sản phẩm nổi tiếng của hãng Ledvance, bạn có thể mua Led eco downlight life Ledvance AC283390055 12w giá rẻ nhất tại Super-mro chỉ với 121,000đ/Chiếc","['Mã sản phẩm (IC):AC283390055', 'Công suất (W):12', 'Quang thông (lm):850', 'Tuổi thọ:20000h', 'Màu sắc ánh sáng (K):3000K', 'Điện áp đầu vào (V):220-240V', 'Kích thước:140mm – 38mm']","['Thương hiệu: Ledvance', 'Mã hệ thống: 1A9806', 'Model hãng: AC283390055', 'Đơn vị: Chiếc']"
Thiết bị chiếu sáng,Chiếu sáng dân dụng,Bộ đèn,Led downlight,Led eco downlight life Ledvance AC283240055 6w,https://super-mro.com/san-pham/1a9799-led-eco-downlight-life-ledvance-ac283240055-6w.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Ledvance là những hãng sản xuất thiết bị công nghiệp, Led downlight nổi tiếng Việt Nam và thế giới., Led eco downlight life Ledvance AC283240055 6w là sản phẩm nổi tiếng của hãng Ledvance, bạn có thể mua Led eco downlight life Ledvance AC283240055 6w giá rẻ nhất tại Super-mro chỉ với Liên hệ/Chiếc","['Mã sản phẩm (IC):AC283240055', 'Công suất (W):6', 'Quang thông (lm):425', 'Tuổi thọ:20000h', 'Màu sắc ánh sáng (K):4000K', 'Điện áp đầu vào (V):220-240V', 'Kích thước:105mm – 35mm']","['Thương hiệu: Ledvance', 'Mã hệ thống: 1A9799', 'Model hãng: AC283240055', 'Đơn vị: Chiếc']"
Thiết bị chiếu sáng,Chiếu sáng chuyên dụng,Led batten,,Đèn Led T5 Batten HE Ledvance AC235660055 3.4w,https://super-mro.com/san-pham/1b0017-den-led-t5-batten-he-ledvance-ac235660055-3-4w.html,", Đại siêu thị Vật tư phụ tùng SUPER-MRO.COM hơn 10 năm kinh nghiệm trong ngành dụng cụ cầm tay, vật tư phụ tùng, đại diện phân phối của Ledvance là những hãng sản xuất thiết bị công nghiệp, Led batten nổi tiếng Việt Nam và thế giới., Đèn Led T5 Batten HE Ledvance AC235660055 3.4w là sản phẩm nổi tiếng của hãng Ledvance, bạn có thể mua Đèn Led T5 Batten HE Ledvance AC235660055 3.4w giá rẻ nhất tại Super-mro chỉ với Liên hệ/Chiếc","['Mã sản phẩm (IC):AC235660055', 'Công suất (W):3.4', 'Quang thông (lm):340', 'Hệ số công suất (PF):0.9', 'Tuổi thọ (giờ ):20000h', 'Màu sắc ánh sáng (K):4000K', 'Chỉ số hoàn mầu (Ra):80', 'Điện áp đầu vào (V):220-240V', 'Kích thước (mm):325 x 22.2 x 32.5 (mm)']","['Thương hiệu: Ledvance', 'Mã hệ thống: 1B0017', 'Model hãng: AC235660055', 'Đơn vị: Chiếc']"
